Soil Moisture,Temperature,Soil Humidity,Time,Air temperature (C),Air humidity (%),Pressure (KPa),ph
52,23,52,65,,,,
12,21,48,103,,,,
57,21,24,10,,,,
25,26,25,4,,,,
19,32,55,39,,,,
76,36,53,109,,,,
69,24,45,33,,,,
81,44,51,72,,,,
64,37,59,45,,,,
19,26,48,6,,,,
1,9,54,34,,,,
42,43,46,9,,,,
80,20,57,87,,,,
4,24,45,99,,,,
71,24,26,27,,,,
62,31,32,97,,,,
5,29,53,20,,,,
68,43,62,105,,,,
2,39,26,16,,,,
20,24,25,51,,,,
26,8,47,49,,,,
27,10,62,106,,,,
25,43,61,9,,,,
23,41,66,8,,,,
30,38,40,44,,,,
13,22,63,13,,,,
89,29,31,89,,,,
61,37,54,100,,,,
64,9,46,58,,,,
90,14,69,19,,,,
41,13,61,46,,,,
32,4,42,36,,,,
79,20,34,69,,,,
8,34,53,49,,,,
25,10,44,74,,,,
23,4,58,92,,,,
74,33,23,22,,,,
36,39,69,78,,,,
9,19,67,96,,,,
22,10,57,53,,,,
10,35,36,89,,,,
73,7,50,11,,,,
88,33,28,83,,,,
54,44,47,62,,,,
68,40,49,39,,,,
7,23,59,89,,,,
5,44,63,47,,,,
52,38,65,58,,,,
35,2,28,1,,,,
9,45,47,78,,,,
86,27,63,110,,,,
73,39,58,50,,,,
35,43,49,109,,,,
14,22,31,38,,,,
13,14,27,60,,,,
56,15,37,37,,,,
3,22,66,98,,,,
69,44,68,103,,,,
42,34,43,46,,,,
75,37,55,79,,,,
29,31,22,6,,,,
77,34,50,34,,,,
90,4,31,43,,,,
35,14,46,88,,,,
31,15,55,86,,,,
30,44,21,60,,,,
30,29,29,35,,,,
43,2,51,94,,,,
60,31,28,56,,,,
40,18,42,67,,,,
54,9,65,4,,,,
36,10,26,25,,,,
49,41,68,95,,,,
63,37,56,82,,,,
13,13,33,35,,,,
75,11,32,8,,,,
89,3,41,81,,,,
13,28,59,1,,,,
31,32,40,106,,,,
54,21,39,55,,,,
77,31,25,40,,,,
46,20,70,85,,,,
38,4,55,12,,,,
77,18,58,25,,,,
59,36,28,108,,,,
42,44,31,13,,,,
50,36,63,59,,,,
51,24,69,18,,,,
7,10,59,33,,,,
47,22,63,50,,,,
73,6,35,71,,,,
13,8,20,75,,,,
51,19,42,33,,,,
15,32,67,8,,,,
18,43,21,71,,,,
24,7,42,35,,,,
23,34,55,102,,,,
10,10,68,81,,,,
88,4,62,29,,,,
8,17,50,21,,,,
63,5,54,96,,,,
29,10,21,16,,,,
22,12,67,22,,,,
36,35,62,103,,,,
56,40,51,67,,,,
66,12,51,100,,,,
2,21,62,110,,,,
53,33,68,43,,,,
12,0,57,39,,,,
3,36,67,9,,,,
57,9,58,8,,,,
48,9,46,10,,,,
28,19,48,89,,,,
61,9,40,48,,,,
29,30,61,82,,,,
60,15,26,72,,,,
63,15,25,105,,,,
45,6,21,36,,,,
64,41,43,93,,,,
14,22,60,44,,,,
46,44,36,96,,,,
77,32,56,83,,,,
9,17,68,14,,,,
44,5,30,39,,,,
34,7,30,109,,,,
35,43,53,76,,,,
11,23,55,69,,,,
57,19,29,90,,,,
73,22,28,62,,,,
26,40,31,99,,,,
9,30,59,2,,,,
35,26,30,96,,,,
34,14,63,14,,,,
13,14,23,21,,,,
53,33,27,105,,,,
53,10,23,1,,,,
30,41,35,100,,,,
8,5,41,42,,,,
23,8,64,41,,,,
14,17,24,7,,,,
90,3,65,37,,,,
36,22,56,104,,,,
27,18,51,26,,,,
84,24,68,96,,,,
14,5,58,60,,,,
49,0,56,25,,,,
37,42,22,44,,,,
85,13,35,96,,,,
83,19,53,45,,,,
69,9,46,92,,,,
19,43,35,76,,,,
22,15,55,50,,,,
40,13,33,52,,,,
66,15,43,64,,,,
55,3,60,34,,,,
2,39,37,101,,,,
84,28,34,56,,,,
84,43,59,32,,,,
22,34,69,12,,,,
11,22,31,68,,,,
6,25,68,96,,,,
76,12,53,79,,,,
61,30,65,47,,,,
76,24,25,58,,,,
4,35,62,96,,,,
70,0,70,83,,,,
61,41,20,48,,,,
88,15,22,9,,,,
43,45,67,97,,,,
52,23,70,2,,,,
28,29,47,20,,,,
84,9,49,44,,,,
24,33,28,94,,,,
70,21,35,108,,,,
43,15,29,96,,,,
37,29,46,22,,,,
7,10,25,75,,,,
80,44,56,53,,,,
38,23,31,80,,,,
36,23,70,49,,,,
66,34,22,29,,,,
32,40,23,82,,,,
33,9,58,37,,,,
56,6,53,64,,,,
79,40,21,45,,,,
5,5,60,106,,,,
27,8,55,72,,,,
79,16,23,76,,,,
38,23,47,34,,,,
54,6,40,59,,,,
17,38,65,23,,,,
42,15,69,13,,,,
47,25,30,0,,,,
10,30,24,20,,,,
62,38,56,18,,,,
90,38,22,21,,,,
81,4,53,43,,,,
71,26,36,85,,,,
71,19,23,108,,,,
49,45,45,3,,,,
90,7,36,66,,,,
85,41,56,5,,,,
47,24,67,6,,,,
34,38,51,65,,,,
27,45,53,37,,,,
34,32,23,96,,,,
42,39,39,73,,,,
42,44,40,12,,,,
33,18,20,49,,,,
13,39,38,61,,,,
34,28,26,27,,,,
85,28,67,17,,,,
71,14,54,63,,,,
67,37,54,17,,,,
48,3,56,91,,,,
17,24,22,12,,,,
76,13,38,23,,,,
69,23,56,103,,,,
48,17,40,96,,,,
78,25,48,16,,,,
74,16,22,14,,,,
86,35,23,81,,,,
27,26,39,44,,,,
69,21,62,27,,,,
86,44,48,34,,,,
47,1,22,50,,,,
35,3,61,42,,,,
44,28,20,14,,,,
69,44,49,79,,,,
17,39,26,100,,,,
8,33,30,109,,,,
55,12,25,73,,,,
89,44,67,106,,,,
71,31,42,37,,,,
56,42,33,83,,,,
35,44,46,65,,,,
71,44,22,67,,,,
85,26,43,99,,,,
59,17,34,18,,,,
73,25,67,70,,,,
44,3,31,86,,,,
79,7,61,32,,,,
39,20,51,88,,,,
2,44,26,55,,,,
62,28,36,83,,,,
24,31,59,84,,,,
26,41,28,46,,,,
85,5,40,108,,,,
7,10,35,5,,,,
73,43,44,30,,,,
74,41,34,59,,,,
55,32,20,77,,,,
33,42,64,16,,,,
69,31,66,70,,,,
43,8,22,110,,,,
79,20,65,102,,,,
9,33,38,58,,,,
59,22,67,14,,,,
43,14,50,107,,,,
37,26,26,25,,,,
58,24,29,0,,,,
84,30,59,74,,,,
27,10,44,107,,,,
80,41,45,61,,,,
28,25,21,52,,,,
32,10,69,55,,,,
80,40,24,80,,,,
87,1,60,65,,,,
51,33,46,97,,,,
3,3,50,25,,,,
89,9,55,75,,,,
79,10,66,30,,,,
18,32,42,54,,,,
74,32,31,36,,,,
55,16,32,78,,,,
37,11,24,42,,,,
24,43,21,19,,,,
21,16,58,56,,,,
88,20,46,50,,,,
65,1,39,89,,,,
41,13,21,103,,,,
71,17,48,23,,,,
19,10,22,98,,,,
46,3,35,12,,,,
8,16,34,1,,,,
15,35,47,38,,,,
57,14,22,18,,,,
86,2,31,24,,,,
44,3,54,76,,,,
79,22,45,9,,,,
88,29,42,106,,,,
71,6,68,41,,,,
83,39,48,105,,,,
60,41,54,33,,,,
87,16,28,80,,,,
67,22,61,110,,,,
80,41,40,40,,,,
77,40,33,60,,,,
9,38,50,33,,,,
32,16,65,106,,,,
54,28,57,62,,,,
72,11,23,37,,,,
26,15,43,49,,,,
70,29,52,87,,,,
67,29,29,4,,,,
85,32,45,65,,,,
64,44,50,78,,,,
87,22,62,81,,,,
25,17,42,55,,,,
27,18,54,109,,,,
26,43,43,5,,,,
6,44,27,1,,,,
5,18,50,25,,,,
1,11,48,102,,,,
76,35,35,42,,,,
61,17,30,15,,,,
89,40,24,46,,,,
82,4,49,21,,,,
19,44,59,40,,,,
44,23,48,21,,,,
69,22,21,73,,,,
25,22,29,86,,,,
31,39,21,12,,,,
24,41,22,73,,,,
36,28,66,57,,,,
12,42,25,15,,,,
74,7,62,92,,,,
60,34,28,101,,,,
36,0,44,30,,,,
12,42,46,8,,,,
25,5,65,5,,,,
64,21,39,10,,,,
53,23,36,1,,,,
53,23,45,31,,,,
87,13,59,62,,,,
88,4,28,74,,,,
58,23,40,74,,,,
85,27,20,73,,,,
60,3,27,96,,,,
22,20,70,109,,,,
36,15,51,90,,,,
10,40,35,83,,,,
51,14,65,77,,,,
78,40,55,73,,,,
30,28,49,20,,,,
48,15,47,90,,,,
68,35,68,93,,,,
79,10,24,99,,,,
83,39,64,45,,,,
54,16,45,22,,,,
18,28,33,92,,,,
72,21,38,103,,,,
86,1,26,94,,,,
38,7,59,84,,,,
63,29,70,46,,,,
61,6,30,14,,,,
57,30,26,71,,,,
74,44,51,84,,,,
38,38,30,109,,,,
15,39,26,48,,,,
21,24,54,36,,,,
50,0,64,61,,,,
29,44,45,21,,,,
47,32,46,47,,,,
87,8,58,33,,,,
42,29,54,80,,,,
53,3,65,101,,,,
2,10,57,48,,,,
49,43,34,59,,,,
28,0,59,13,,,,
37,16,50,87,,,,
23,24,33,52,,,,
83,35,57,9,,,,
81,16,66,15,,,,
61,17,57,62,,,,
19,0,48,84,,,,
68,16,49,54,,,,
24,21,49,57,,,,
9,6,59,3,,,,
2,22,54,94,,,,
87,33,25,57,,,,
84,40,39,54,,,,
14,37,50,18,,,,
26,11,53,35,,,,
24,7,53,33,,,,
11,17,30,0,,,,
74,31,49,70,,,,
82,6,52,98,,,,
65,3,43,40,,,,
45,20,68,7,,,,
4,31,60,72,,,,
14,13,35,34,,,,
86,23,60,92,,,,
64,23,67,99,,,,
62,32,46,24,,,,
55,38,65,63,,,,
81,39,22,76,,,,
55,2,35,60,,,,
38,21,51,21,,,,
77,36,57,99,,,,
49,7,23,99,,,,
21,35,20,87,,,,
73,31,45,72,,,,
25,32,27,63,,,,
21,38,36,22,,,,
70,35,59,19,,,,
13,26,29,29,,,,
28,20,54,56,,,,
7,22,21,87,,,,
35,4,32,85,,,,
90,11,54,39,,,,
54,42,56,73,,,,
75,31,60,82,,,,
27,3,51,2,,,,
8,12,61,59,,,,
26,28,55,55,,,,
20,27,56,15,,,,
16,3,63,48,,,,
68,16,26,60,,,,
53,21,37,31,,,,
20,22,56,26,,,,
18,24,45,97,,,,
45,30,67,83,,,,
15,36,61,40,,,,
15,21,31,84,,,,
68,17,60,15,,,,
77,42,34,61,,,,
81,42,47,23,,,,
1,22,41,32,,,,
25,38,52,72,,,,
34,43,51,85,,,,
10,38,36,74,,,,
68,10,68,15,,,,
3,12,55,84,,,,
88,38,68,72,,,,
6,39,51,4,,,,
86,0,23,14,,,,
10,28,59,22,,,,
10,8,44,46,,,,
51,23,31,97,,,,
72,43,29,14,,,,
24,44,67,96,,,,
2,1,29,86,,,,
18,42,46,108,,,,
8,18,60,84,,,,
87,11,70,62,,,,
48,1,39,91,,,,
75,22,40,110,,,,
13,23,35,18,,,,
3,2,63,91,,,,
83,26,44,57,,,,
38,29,23,71,,,,
53,14,60,77,,,,
66,13,59,88,,,,
59,2,58,36,,,,
3,2,26,17,,,,
30,9,68,10,,,,
45,21,47,63,,,,
28,33,46,23,,,,
30,11,24,36,,,,
56,26,57,42,,,,
23,18,36,30,,,,
78,5,49,98,,,,
32,27,21,42,,,,
24,38,65,5,,,,
76,3,32,42,,,,
73,25,57,48,,,,
69,44,27,0,,,,
44,10,67,1,,,,
26,36,63,104,,,,
25,19,34,17,,,,
2,18,47,6,,,,
40,32,66,75,,,,
62,22,24,63,,,,
82,28,23,92,,,,
85,45,49,8,,,,
43,0,21,83,,,,
77,26,61,18,,,,
77,4,24,62,,,,
79,31,40,94,,,,
81,0,51,71,,,,
9,20,63,32,,,,
51,20,30,33,,,,
55,18,44,7,,,,
62,7,29,31,,,,
87,40,23,88,,,,
42,39,40,68,,,,
57,22,46,51,,,,
70,24,48,110,,,,
32,1,44,92,,,,
29,36,39,44,,,,
4,19,32,30,,,,
61,4,21,105,,,,
71,45,67,87,,,,
89,21,22,60,,,,
78,42,31,35,,,,
90,29,66,101,,,,
25,10,52,51,,,,
85,37,59,21,,,,
25,45,36,12,,,,
58,27,20,24,,,,
4,17,43,23,,,,
78,9,27,46,,,,
57,40,67,106,,,,
11,5,47,53,,,,
25,15,45,26,,,,
10,14,34,91,,,,
42,3,64,47,,,,
26,39,47,35,,,,
81,8,43,9,,,,
72,23,29,1,,,,
19,31,29,81,,,,
65,38,51,98,,,,
47,4,36,3,,,,
6,37,52,15,,,,
71,35,46,89,,,,
88,22,32,67,,,,
66,17,30,101,,,,
36,6,59,106,,,,
7,24,39,61,,,,
34,40,22,30,,,,
7,27,38,47,,,,
44,36,22,107,,,,
14,10,61,75,,,,
81,23,23,106,,,,
70,6,55,2,,,,
84,6,40,78,,,,
21,16,33,5,,,,
42,19,30,11,,,,
70,33,29,91,,,,
64,12,44,18,,,,
84,17,38,1,,,,
63,21,22,0,,,,
27,4,61,16,,,,
16,29,46,37,,,,
83,35,61,41,,,,
55,42,27,7,,,,
24,34,25,18,,,,
32,41,26,7,,,,
8,18,65,42,,,,
41,39,62,25,,,,
53,10,57,83,,,,
65,30,20,3,,,,
71,10,64,20,,,,
85,5,57,68,,,,
2,35,34,29,,,,
77,8,39,102,,,,
62,20,49,95,,,,
68,7,63,33,,,,
66,20,55,72,,,,
65,6,42,53,,,,
35,16,47,14,,,,
17,15,69,60,,,,
44,1,41,86,,,,
9,11,32,83,,,,
8,4,41,22,,,,
24,4,28,7,,,,
4,41,34,66,,,,
63,5,24,91,,,,
86,17,23,44,,,,
13,10,42,9,,,,
3,12,23,64,,,,
19,32,49,1,,,,
79,27,31,85,,,,
80,19,70,77,,,,
9,0,22,75,,,,
23,14,38,43,,,,
28,31,42,30,,,,
28,3,21,19,,,,
79,11,52,107,,,,
37,13,46,89,,,,
61,28,23,59,,,,
58,6,56,40,,,,
3,5,57,52,,,,
32,21,47,4,,,,
11,35,64,37,,,,
72,5,63,34,,,,
33,31,58,54,,,,
72,20,66,4,,,,
52,29,54,109,,,,
8,13,25,82,,,,
71,7,70,35,,,,
43,37,29,53,,,,
29,10,54,94,,,,
50,19,27,53,,,,
3,7,50,40,,,,
7,2,26,99,,,,
2,9,51,41,,,,
90,30,32,29,,,,
84,40,25,108,,,,
90,7,63,51,,,,
35,42,32,6,,,,
10,35,45,69,,,,
87,24,56,17,,,,
26,11,47,37,,,,
4,39,38,78,,,,
39,18,33,29,,,,
20,15,28,5,,,,
84,19,68,107,,,,
57,2,44,60,,,,
26,4,65,65,,,,
13,44,58,80,,,,
87,1,35,100,,,,
57,13,50,2,,,,
38,1,22,27,,,,
21,30,63,12,,,,
27,34,25,8,,,,
61,17,60,9,,,,
13,32,40,42,,,,
28,30,60,50,,,,
24,2,49,60,,,,
51,36,28,96,,,,
61,40,39,23,,,,
55,14,55,16,,,,
43,35,57,16,,,,
66,21,49,25,,,,
21,40,45,11,,,,
11,9,59,9,,,,
87,2,69,107,,,,
30,12,52,94,,,,
10,12,36,1,,,,
75,26,41,63,,,,
5,18,20,96,,,,
9,21,22,66,,,,
47,27,20,64,,,,
86,30,27,78,,,,
18,37,64,100,,,,
17,38,33,31,,,,
9,25,36,36,,,,
17,18,62,0,,,,
28,2,39,17,,,,
15,30,62,1,,,,
77,16,66,78,,,,
8,14,34,67,,,,
71,29,39,29,,,,
44,35,49,65,,,,
74,21,36,17,,,,
77,43,34,43,,,,
66,43,44,53,,,,
39,17,33,28,,,,
23,12,49,1,,,,
55,27,33,23,,,,
72,42,46,110,,,,
14,30,35,106,,,,
60,20,39,11,,,,
16,1,34,63,,,,
70,37,60,106,,,,
33,39,47,6,,,,
79,13,60,41,,,,
14,13,46,103,,,,
74,30,55,91,,,,
39,5,67,100,,,,
49,10,58,2,,,,
21,37,62,99,,,,
35,34,48,98,,,,
3,43,41,43,,,,
1,20,25,46,,,,
16,12,52,45,,,,
19,27,35,27,,,,
39,37,52,15,,,,
82,37,54,106,,,,
24,24,29,3,,,,
2,13,51,19,,,,
31,16,59,40,,,,
43,33,20,12,,,,
75,25,35,85,,,,
66,33,61,51,,,,
26,8,24,31,,,,
20,21,68,25,,,,
25,17,70,73,,,,
49,27,67,78,,,,
39,23,46,74,,,,
48,37,45,33,,,,
68,35,44,76,,,,
63,29,57,31,,,,
3,30,66,40,,,,
51,7,39,77,,,,
25,9,55,91,,,,
59,14,20,52,,,,
12,26,43,44,,,,
86,11,30,84,,,,
81,42,56,22,,,,
7,16,56,67,,,,
22,14,44,10,,,,
41,25,60,19,,,,
23,10,70,110,,,,
90,4,50,91,,,,
25,8,34,74,,,,
70,39,40,110,,,,
35,8,35,61,,,,
78,13,26,39,,,,
43,29,69,43,,,,
64,22,51,54,,,,
21,30,49,28,,,,
88,33,28,107,,,,
23,12,50,82,,,,
2,18,68,13,,,,
68,17,59,109,,,,
54,2,36,79,,,,
27,1,20,52,,,,
27,7,38,5,,,,
87,0,32,27,,,,
19,13,34,52,,,,
54,23,59,28,,,,
53,36,58,34,,,,
27,20,29,22,,,,
33,45,45,75,,,,
90,26,51,52,,,,
61,27,69,80,,,,
27,13,35,65,,,,
72,3,29,83,,,,
21,8,61,18,,,,
61,33,53,50,,,,
57,43,52,110,,,,
78,7,21,13,,,,
60,13,46,10,,,,
1,29,26,84,,,,
40,42,52,58,,,,
61,24,66,39,,,,
10,0,37,41,,,,
33,38,56,48,,,,
52,39,48,30,,,,
73,13,43,41,,,,
47,35,65,88,,,,
4,7,51,100,,,,
24,20,46,49,,,,
29,14,29,4,,,,
59,13,46,67,,,,
14,24,57,19,,,,
52,7,58,11,,,,
11,27,28,41,,,,
12,28,23,75,,,,
5,39,55,48,,,,
25,42,51,109,,,,
63,19,40,43,,,,
46,43,56,71,,,,
43,6,56,69,,,,
39,42,54,8,,,,
89,29,58,32,,,,
73,42,47,1,,,,
56,30,38,26,,,,
6,18,56,25,,,,
69,26,57,76,,,,
35,2,65,91,,,,
38,40,35,98,,,,
23,3,30,89,,,,
11,17,29,84,,,,
5,29,33,56,,,,
6,38,46,51,,,,
58,33,37,66,,,,
39,0,52,23,,,,
84,3,66,11,,,,
71,24,64,53,,,,
88,24,39,13,,,,
4,6,54,21,,,,
24,21,68,65,,,,
83,0,39,36,,,,
47,36,30,73,,,,
31,24,24,65,,,,
25,25,23,14,,,,
39,12,70,50,,,,
35,19,65,92,,,,
11,23,65,87,,,,
11,42,50,106,,,,
35,32,28,75,,,,
44,26,27,68,,,,
82,22,27,11,,,,
10,17,42,0,,,,
70,6,57,99,,,,
55,19,34,100,,,,
78,31,54,34,,,,
52,35,39,81,,,,
73,13,60,10,,,,
84,32,65,107,,,,
76,17,52,48,,,,
16,33,28,72,,,,
71,12,68,66,,,,
16,2,23,87,,,,
31,15,68,58,,,,
68,0,40,110,,,,
32,23,61,13,,,,
8,41,26,84,,,,
61,11,49,88,,,,
57,18,21,77,,,,
64,41,69,52,,,,
7,17,26,67,,,,
76,10,35,55,,,,
58,30,35,69,,,,
55,26,68,59,,,,
58,13,57,52,,,,
73,17,46,101,,,,
13,19,31,69,,,,
25,42,38,64,,,,
42,34,26,14,,,,
64,40,47,71,,,,
84,15,24,74,,,,
26,32,43,65,,,,
15,5,25,100,,,,
70,14,59,67,,,,
82,36,48,31,,,,
66,35,31,97,,,,
41,28,68,100,,,,
85,32,52,107,,,,
59,44,68,24,,,,
58,36,26,68,,,,
77,19,22,48,,,,
10,14,38,25,,,,
73,11,58,40,,,,
61,38,56,46,,,,
13,6,49,91,,,,
89,41,20,63,,,,
4,8,65,22,,,,
87,15,49,7,,,,
43,21,66,73,,,,
76,11,35,3,,,,
76,45,41,43,,,,
9,19,21,70,,,,
82,15,48,16,,,,
44,37,26,88,,,,
81,19,63,76,,,,
26,28,50,74,,,,
46,7,42,98,,,,
1,6,65,67,,,,
30,22,30,50,,,,
42,17,26,6,,,,
83,45,66,52,,,,
52,41,44,104,,,,
20,42,61,51,,,,
57,36,59,60,,,,
4,5,46,35,,,,
57,18,47,37,,,,
61,42,37,58,,,,
23,43,54,70,,,,
75,0,40,30,,,,
78,39,43,61,,,,
42,19,57,71,,,,
12,30,21,28,,,,
38,25,26,53,,,,
58,19,40,71,,,,
18,39,43,52,,,,
75,38,48,48,,,,
82,44,30,33,,,,
85,6,49,51,,,,
79,28,64,45,,,,
85,13,59,75,,,,
49,2,36,104,,,,
1,38,31,17,,,,
3,14,66,15,,,,
72,11,63,1,,,,
59,37,22,102,,,,
82,17,59,58,,,,
86,40,62,66,,,,
43,26,60,17,,,,
32,33,39,14,,,,
35,29,64,20,,,,
65,37,57,97,,,,
3,30,61,17,,,,
51,17,67,62,,,,
43,45,41,23,,,,
38,3,34,61,,,,
6,6,38,59,,,,
46,3,24,54,,,,
8,10,45,15,,,,
68,33,22,92,,,,
39,13,60,4,,,,
74,45,31,48,,,,
79,32,22,87,,,,
33,30,35,14,,,,
28,22,39,109,,,,
84,37,40,26,,,,
40,24,66,26,,,,
71,8,67,47,,,,
74,18,39,6,,,,
77,32,33,108,,,,
27,35,70,42,,,,
38,11,32,32,,,,
21,27,43,15,,,,
46,45,46,94,,,,
79,43,50,50,,,,
11,7,30,63,,,,
73,9,32,60,,,,
41,5,65,99,,,,
44,11,53,89,,,,
1,31,31,9,,,,
61,38,69,39,,,,
42,34,61,14,,,,
25,22,52,69,,,,
81,17,51,41,,,,
39,15,21,77,,,,
87,21,42,64,,,,
6,18,55,102,,,,
85,31,53,103,,,,
11,3,54,72,,,,
11,31,29,47,,,,
5,13,22,100,,,,
3,32,49,71,,,,
49,11,58,90,,,,
24,2,62,44,,,,
51,31,35,2,,,,
14,11,69,47,,,,
46,37,26,89,,,,
84,28,37,24,,,,
30,34,42,9,,,,
61,37,46,100,,,,
47,42,63,62,,,,
20,40,31,30,,,,
73,0,20,65,,,,
44,9,69,99,,,,
47,45,31,3,,,,
58,9,33,110,,,,
77,20,36,84,,,,
67,27,54,38,,,,
62,45,68,55,,,,
85,6,41,68,,,,
64,1,36,71,,,,
51,41,35,2,,,,
72,39,46,98,,,,
83,12,67,79,,,,
33,38,62,84,,,,
35,3,68,60,,,,
82,2,51,79,,,,
87,13,49,65,,,,
27,15,32,16,,,,
88,7,29,86,,,,
33,16,25,18,,,,
4,35,27,99,,,,
2,2,32,14,,,,
42,18,58,78,,,,
16,4,45,11,,,,
24,24,67,94,,,,
53,16,68,83,,,,
64,21,32,75,,,,
54,1,48,52,,,,
52,33,57,60,,,,
86,15,66,92,,,,
53,16,27,18,,,,
9,29,27,0,,,,
31,9,64,96,,,,
6,38,45,106,,,,
59,41,25,99,,,,
47,26,68,22,,,,
89,22,43,93,,,,
90,12,39,12,,,,
35,26,48,74,,,,
67,13,55,59,,,,
36,43,59,84,,,,
21,38,22,83,,,,
32,25,21,37,,,,
35,7,21,103,,,,
35,19,68,50,,,,
76,17,58,75,,,,
23,22,63,93,,,,
5,17,33,22,,,,
74,2,36,12,,,,
13,30,47,96,,,,
66,4,63,29,,,,
15,3,46,77,,,,
87,36,24,76,,,,
1,11,30,96,,,,
90,4,65,41,,,,
65,28,53,46,,,,
31,6,28,58,,,,
5,19,61,38,,,,
38,28,63,102,,,,
44,35,70,59,,,,
71,6,55,69,,,,
22,24,57,22,,,,
24,24,22,61,,,,
89,39,31,47,,,,
26,44,47,22,,,,
7,37,35,77,,,,
2,38,39,102,,,,
32,32,43,51,,,,
62,41,48,87,,,,
57,40,61,39,,,,
46,3,44,79,,,,
51,23,43,10,,,,
56,44,39,57,,,,
80,19,36,28,,,,
55,26,26,56,,,,
4,24,67,10,,,,
38,22,29,28,,,,
90,43,61,101,,,,
23,44,42,22,,,,
21,20,67,78,,,,
46,16,63,89,,,,
84,2,45,49,,,,
24,17,29,31,,,,
2,1,42,85,,,,
35,12,43,9,,,,
76,6,52,52,,,,
49,40,22,7,,,,
51,16,27,49,,,,
90,22,40,31,,,,
72,38,65,17,,,,
90,11,69,26,,,,
42,24,64,20,,,,
53,10,69,57,,,,
11,7,55,26,,,,
73,4,29,25,,,,
32,27,62,25,,,,
69,41,48,37,,,,
45,41,34,78,,,,
65,38,66,14,,,,
87,38,20,19,,,,
78,1,33,74,,,,
11,12,27,59,,,,
35,36,40,77,,,,
66,4,44,89,,,,
20,1,42,104,,,,
27,1,38,76,,,,
27,6,40,10,,,,
77,26,58,0,,,,
83,43,65,83,,,,
18,12,21,9,,,,
71,0,26,94,,,,
9,15,47,59,,,,
42,20,23,84,,,,
44,7,42,77,,,,
70,8,58,24,,,,
54,0,67,70,,,,
81,31,23,86,,,,
35,32,67,43,,,,
68,19,41,19,,,,
1,2,47,71,,,,
61,28,33,52,,,,
73,7,23,85,,,,
30,44,64,66,,,,
88,34,61,107,,,,
36,2,29,26,,,,
3,28,32,62,,,,
14,14,25,104,,,,
31,7,70,62,,,,
45,1,60,32,,,,
75,45,26,80,,,,
6,39,38,0,,,,
28,6,40,73,,,,
33,10,46,4,,,,
35,12,34,65,,,,
70,16,45,87,,,,
66,6,35,63,,,,
1,38,49,108,,,,
53,39,59,34,,,,
59,27,53,74,,,,
85,24,43,47,,,,
56,8,41,24,,,,
2,13,22,61,,,,
15,27,36,9,,,,
65,30,22,38,,,,
10,3,35,14,,,,
68,25,37,75,,,,
12,12,35,53,,,,
16,26,25,105,,,,
88,42,48,78,,,,
17,34,25,106,,,,
78,7,33,75,,,,
17,14,31,33,,,,
10,13,64,108,,,,
80,31,39,50,,,,
19,24,33,16,,,,
33,34,24,55,,,,
59,11,21,94,,,,
37,45,67,106,,,,
37,32,61,44,,,,
89,8,49,98,,,,
14,41,40,2,,,,
35,43,34,23,,,,
4,21,63,50,,,,
50,5,30,66,,,,
54,0,54,98,,,,
67,31,60,17,,,,
79,18,64,100,,,,
47,26,47,49,,,,
67,41,70,58,,,,
53,18,45,87,,,,
78,29,41,26,,,,
82,22,20,40,,,,
51,39,43,26,,,,
89,15,27,83,,,,
73,43,26,56,,,,
16,42,45,17,,,,
24,13,67,55,,,,
10,1,53,94,,,,
66,5,21,52,,,,
18,0,32,75,,,,
7,13,31,63,,,,
38,26,33,34,,,,
49,34,27,51,,,,
63,13,37,100,,,,
51,9,57,35,,,,
60,28,69,43,,,,
13,45,21,53,,,,
53,45,52,38,,,,
13,44,36,25,,,,
40,14,48,98,,,,
51,3,70,63,,,,
44,12,36,2,,,,
64,41,42,101,,,,
48,32,29,72,,,,
50,45,53,66,,,,
42,5,51,14,,,,
65,32,48,29,,,,
78,11,51,49,,,,
35,23,47,82,,,,
15,23,47,34,,,,
56,6,21,56,,,,
25,37,42,36,,,,
12,6,66,7,,,,
19,21,37,15,,,,
37,19,68,97,,,,
48,27,42,44,,,,
28,14,36,25,,,,
3,13,47,74,,,,
63,37,34,1,,,,
63,18,22,71,,,,
58,17,40,51,,,,
27,43,28,27,,,,
11,20,31,21,,,,
1,15,61,24,,,,
43,1,33,40,,,,
24,33,42,1,,,,
77,36,48,31,,,,
23,34,51,22,,,,
41,8,28,5,,,,
51,36,60,88,,,,
56,18,48,32,,,,
6,27,46,100,,,,
5,14,65,98,,,,
7,13,56,99,,,,
72,25,65,87,,,,
32,40,45,41,,,,
77,22,37,62,,,,
10,21,40,17,,,,
81,26,63,72,,,,
79,35,24,84,,,,
83,1,64,38,,,,
66,25,38,90,,,,
12,12,46,107,,,,
14,29,26,5,,,,
76,11,56,93,,,,
42,7,44,25,,,,
36,28,57,6,,,,
45,41,28,93,,,,
16,21,28,49,,,,
44,28,28,80,,,,
18,31,51,70,,,,
83,32,63,26,,,,
50,31,25,77,,,,
59,30,64,68,,,,
70,41,62,88,,,,
29,20,43,51,,,,
37,29,32,65,,,,
81,21,29,77,,,,
67,8,27,85,,,,
1,20,23,19,,,,
30,41,49,73,,,,
47,27,58,41,,,,
66,2,22,92,,,,
57,8,35,40,,,,
66,25,37,33,,,,
80,28,55,32,,,,
78,1,42,32,,,,
